agent_id_no,agent_phone_no,agent_name,gender,dob,poll_station_code,poll_station_name,total_registered_voters
84307610,0715613700,agent 10381,m,,1.5072E+13,yumbisye_primary_school_stream_01,335
78247855,0716957892,agent 10382,m,,1.5072E+13,kangalu_primary_stream_01,551
66770998,0724687349,agent 10383,f,,1.5072E+13,kyambiti_primary_school_stream_01,383
26709391,0714875450,agent 10384,f,,1.5072E+13,kyambiti_primary_school_stream_02,383
63079964,0715570486,agent 10385,f,,1.5072E+13,kaumba_primary_school_stream_01,565
63799595,0723842465,agent 10386,f,,1.5072E+13,kavisi_primary_school_stream_01,209
46373228,0717546941,agent 10387,m,,1.5072E+13,kitundu_primary_school_stream_01,322
89164246,0717523849,agent 10388,f,,1.5072E+13,manooni_primary_school_stream_01,148
30227935,0719931586,agent 10389,m,,1.5072E+13,wii_primary_school_stream_01,370
75919501,0719667809,agent 10390,m,,1.5072E+13,wii_primary_school_stream_02,369
98772358,0714044327,agent 10391,m,,1.5072E+13,ack_kavoko_primary_school_stream_01,597
79907946,0721636624,agent 10392,f,,1.5072E+13,kyangunga_primary_school_stream_01,491
21772351,0721854078,agent 10393,f,,1.5072E+13,kyangunga_primary_school_stream_02,491
93560120,0713802069,agent 10394,f,,1.5072E+13,mulango_primary_school_stream_01,439
56964015,0730135637,agent 10395,f,,1.5072E+13,kathungu_primary_school_stream_01,323
25564821,0721819494,agent 10396,m,,1.5072E+13,katulani_primary_school_stream_01,430
72084093,0715499846,agent 10397,f,,1.5072E+13,kikumini_primary_school_stream_01,338
87390207,0713946568,agent 10398,m,,1.5072E+13,nzukini_primary_school_stream_01,446
58832840,0715315535,agent 10399,m,,1.5072E+13,kisekini_primary_stream_01,378
96144140,0730405368,agent 10400,m,,1.5072E+13,kathungi_primary_school_stream_01,454
49276263,0728042219,agent 10401,f,,1.5072E+13,kathungi_primary_school_stream_02,453
85662822,0726214280,agent 10402,f,,1.5072E+13,katulani_social_hall_stream_01,544
87215797,0718879659,agent 10403,f,,1.5072E+13,kamuti_primary_school_stream_01,365
85822258,0723438052,agent 10404,f,,1.5072E+13,nzunguni_primary_school_stream_01,186
50172261,0711920679,agent 10405,m,,1.5072E+13,kanyumu_primary_school_stream_01,197
74347046,0729267569,agent 10406,f,,1.5072E+13,kithamba_ngii_primary_school_stream_01,289
10700068,0718355944,agent 10407,m,,1.5072E+13,kathukini_primary_school_stream_01,595
10267158,0712882476,agent 10408,m,,1.5072E+13,maamani_primary_school_stream_01,184
53293191,0710785962,agent 10409,m,,1.5072E+13,maaini_primary_school_stream_01,239
42167762,0730230064,agent 10410,f,,1.5072E+13,mulango_girls_secondary_school_stream_01,311
71987577,0720934870,agent 10411,f,,1.5072E+13,kyangulu_nursery_school_stream_01,87
60322769,0720628870,agent 10412,f,,1.5072E+13,musyau_primary_school_stream_01,262
52375878,0715760371,agent 10413,f,,1.5072E+13,kilukuya_primary_school_stream_01,295
13090332,0723037338,agent 10414,m,,1.5072E+13,syilumani_primary_school_stream_01,112
96303212,0714496284,agent 10415,f,,1.5072E+13,ivuku_primary_school_stream_01,299
42471832,0718549709,agent 10416,m,,1.5072E+13,kangundo_primary_school_stream_01,123
93302762,0730941885,agent 10417,m,,1.5072E+13,mwania_primary_stream_01,81
56418732,0721075732,agent 10418,m,,1.5072E+13,kyandui_primary_school_stream_01,221
97526783,0727514361,agent 10419,f,,1.5072E+13,mutune_girls_primary_school_stream_01,329
80887351,0727048041,agent 10420,f,,1.5072E+13,kilungu_primary_school_stream_01,376
31431801,0721334071,agent 10421,f,,1.5072E+13,stpatricks_secondary_school_mut_stream_01,399
87819380,0712531789,agent 10422,f,,1.5072E+13,kavutini_primary_school_stream_01,436
71964253,0720672220,agent 10423,m,,1.5072E+13,wanzua_primary_school_stream_01,427
91925053,0719216774,agent 10424,f,,1.5072E+13,kitimui_primary_school_stream_01,345
88098172,0712999488,agent 10425,m,,1.5072E+13,kwa_mboo_primary_school_stream_01,527
49943800,0710053415,agent 10426,m,,1.5072E+13,ngumbwa_primary_school_stream_01,281
45974612,0713910937,agent 10427,m,,1.5072E+13,kwa_ukungu_primary_school_stream_01,551
68263681,0726531843,agent 10428,f,,1.5072E+13,kwa_ukungu_primary_school_stream_02,551
61950515,0718058333,agent 10429,f,,1.5072E+13,mulundi_primary_school_stream_01,665
35062033,0717583655,agent 10430,f,,1.5072E+13,mulundi_primary_school_stream_02,665
70660603,0725284939,agent 10431,f,,1.5072E+13,makutano_market_stream_01,607
46703730,0722922530,agent 10432,m,,1.5072E+13,makutano_primary_school_stream_01,461
70242055,0722994372,agent 10433,f,,1.5072E+13,kalawa_primary_school_stream_01,278
98609466,0722864486,agent 10434,m,,1.5072E+13,kwa_ngindu_primary_school_stream_01,540
57911533,0710359866,agent 10435,m,,1.5072E+13,kwa_ngindu_primary_school_stream_02,539
94249325,0714811366,agent 10436,m,,1.5072E+13,kwa_ngindu_primary_school_stream_03,539
66275124,0728585889,agent 10437,f,,1.5072E+13,kwanzou_primary_school_stream_01,217
73313003,0717599562,agent 10438,f,,1.5072E+13,kyalilini_primary_school_stream_01,428
41517573,0719929278,agent 10439,f,,1.5072E+13,waluku_primary_school_stream_01,492
56567567,0723253260,agent 10440,f,,1.5072E+13,museve_primary_school_stream_01,548
71873849,0726475121,agent 10441,m,,1.5072E+13,museve_primary_school_stream_02,547
74145796,0711617990,agent 10442,f,,1.5072E+13,ngwani_market_stream_01,398
30417548,0721460129,agent 10443,m,,1.5072E+13,ngwani_market_stream_02,397
84745274,0711970741,agent 10444,m,,1.5072E+13,katia_primary_school_stream_01,347
99069122,0724293004,agent 10445,m,,1.5072E+13,mutulukuni_secondary_school_stream_01,392
22224426,0725350320,agent 10446,f,,1.5072E+13,kwa_ngindu_secondary_school_stream_01,199
27465763,0712374265,agent 10447,f,,1.5072E+13,kabaa_secondary_school_stream_01,582
14447836,0723745888,agent 10448,f,,1.5072E+13,st_thomas_aquinas_kalawa_secon_stream_01,180
72711281,0727419799,agent 10449,f,,1.5072E+13,kitui_primary_school_stream_01,284
37234164,0730645975,agent 10450,m,,1.5072E+13,ivaini_secondary_school_stream_01,342
17083556,0723357954,agent 10451,f,,1.5072E+13,kasyala_primary_school_stream_01,386
92805165,0717402714,agent 10452,m,,1.5072E+13,kangau_primary_school_stream_01,451
29659859,0711868026,agent 10453,m,,1.5072E+13,st_angelas_girls_sec_sch_stream_01,451
42568134,0725480315,agent 10454,m,,1.5072E+13,kwa_kame_stream_01,147
45734631,0730683771,agent 10455,f,,1.5072E+13,ngungi_primary_stream_01,97
34994336,0729854669,agent 10456,f,,1.5073E+13,ngungi_primary_school_stream_01,598
64989632,0725369061,agent 10457,f,,1.5073E+13,thua_primary_school_stream_01,378
48691111,0721404734,agent 10458,f,,1.5073E+13,kasunguni_primary_school_stream_01,445
12265212,0710554933,agent 10459,m,,1.5073E+13,zombe_primary_school_stream_01,556
42069054,0725574619,agent 10460,f,,1.5073E+13,zombe_primary_school_stream_02,555
45618804,0720746223,agent 10461,m,,1.5073E+13,kaumu_primary_school_stream_01,483
40763133,0720851015,agent 10462,m,,1.5073E+13,kathande_primary_school_stream_01,339
38815278,0728456582,agent 10463,m,,1.5073E+13,kavaani_primary_school_stream_01,622
20021834,0723941816,agent 10464,f,,1.5073E+13,ithangathi_primary_school_stream_01,343
75501471,0719934072,agent 10465,f,,1.5073E+13,makongo_primary_school_stream_01,493
38690888,0724038831,agent 10466,f,,1.5073E+13,yamanza_primary_school_stream_01,122
94862288,0721488397,agent 10467,f,,1.5073E+13,imbuvu_primary_school_stream_01,238
97894766,0727234144,agent 10468,m,,1.5073E+13,ngaaka_yakwa_primary_school_stream_01,391
42903200,0713441700,agent 10469,f,,1.5073E+13,ngaaka_yakwa_primary_school_stream_02,391
77289116,0714902513,agent 10470,m,,1.5073E+13,katikoni_primary_school_stream_01,329
54709191,0727749947,agent 10471,m,,1.5073E+13,mwitika_primary_school_stream_01,448
24049905,0713826968,agent 10472,m,,1.5073E+13,mwitika_primary_school_stream_02,447
83362035,0710116321,agent 10473,f,,1.5073E+13,kikuu_primary_school_stream_01,678
21022682,0715695301,agent 10474,f,,1.5073E+13,kalinga_primary_school_stream_01,369
45793902,0724562523,agent 10475,f,,1.5073E+13,kyululu_primary_school_stream_01,459
70992872,0721958957,agent 10476,f,,1.5073E+13,nzilani_pruimary_school_stream_01,265
80203990,0712380228,agent 10477,m,,1.5073E+13,malatani_primary_school_stream_01,361
12445428,0721798665,agent 10478,f,,1.5073E+13,nzookoni_primary_school_stream_01,101
43490515,0723441904,agent 10479,m,,1.5073E+13,kandongo_primary_school_stream_01,342
67971981,0717125852,agent 10480,m,,1.5073E+13,kabati_primary_school_stream_01,360
32143652,0714938106,agent 10481,m,,1.5073E+13,nzungui_primary_school_stream_01,136
13460612,0722029136,agent 10482,f,,1.5073E+13,mavia_maiyu_primary_school_stream_01,226
22796974,0726187330,agent 10483,f,,1.5073E+13,kawea_primary_school_stream_01,625
79707814,0715369329,agent 10484,f,,1.5073E+13,ngaikini_nusery_school_stream_01,140
59243397,0714731666,agent 10485,f,,1.5073E+13,zombe_canteen_stream_01,339
96104316,0713272039,agent 10486,m,,1.5073E+13,kisiuni_primary_school_stream_01,92
84644547,0728546352,agent 10487,f,,1.5073E+13,nguuni_primary_school_stream_01,193
96252581,0721734273,agent 10488,m,,1.5073E+13,kyangeni_primary_school_stream_01,207
33826976,0726392328,agent 10489,m,,1.5073E+13,nguuni_nursery_school_stream_01,128
21888291,0722864657,agent 10490,m,,1.5073E+13,ngelani_primary_school_stream_01,66
82475897,0716753582,agent 10491,f,,1.5073E+13,masungu_primary_school_stream_01,67
75226484,0711732668,agent 10492,f,,1.5073E+13,kaluli_nursery_stream_01,210
23647177,0712159760,agent 10493,f,,1.5073E+13,wanamba_primary_school_stream_01,141
87529134,0728023416,agent 10494,f,,1.5073E+13,kongoea_primary_school_stream_01,173
87380522,0717888812,agent 10495,m,,1.5073E+13,mangola_primary_school_stream_01,88
27996295,0715937267,agent 10496,f,,1.5073E+13,kanguli_primary_school_stream_01,92
11971133,0711190703,agent 10497,m,,1.5073E+13,kilimboni_primary_school_stream_01,116
99091138,0725622980,agent 10498,m,,1.5073E+13,chuluni_girls_secondary_school_stream_01,500
85590826,0714004492,agent 10499,m,,1.5073E+13,moi_primary_school_stream_01,674
65372315,0724505631,agent 10500,f,,1.5073E+13,moi_primary_school_stream_02,673
95296276,0729783290,agent 10501,f,,1.5073E+13,kavalula_primary_school_stream_01,455
49339607,0715991118,agent 10502,f,,1.5073E+13,kavalula_primary_school_stream_02,454
21724711,0717907282,agent 10503,f,,1.5073E+13,kilonzo_primary_school_stream_01,423
29297440,0726993157,agent 10504,m,,1.5073E+13,kilonzo_primary_school_stream_02,422
38479884,0713496644,agent 10505,f,,1.5073E+13,kiini_primary_school_stream_01,495
56859436,0713014660,agent 10506,m,,1.5073E+13,kiini_primary_school_stream_02,495
51977520,0729111646,agent 10507,m,,1.5073E+13,ikuyuni_primary_school_stream_01,578
83594055,0710042792,agent 10508,m,,1.5073E+13,kangweni_primary_school_stream_01,424
46959438,0727123493,agent 10509,f,,1.5073E+13,kangweni_primary_school_stream_02,424
77510454,0717327638,agent 10510,f,,1.5073E+13,ngengi_primary_school_stream_01,462
63870633,0726080063,agent 10511,f,,1.5073E+13,syombuku_primary_school_stream_01,554
83661365,0723056747,agent 10512,f,,1.5073E+13,syombuku_primary_school_stream_02,554
95920422,0721507727,agent 10513,m,,1.5073E+13,mathulini_primary_school_stream_01,564
29632042,0715891540,agent 10514,f,,1.5073E+13,kavingo_primary_school_stream_01,427
95819320,0714542349,agent 10515,m,,1.5073E+13,kyunduani_primary_school_stream_01,585
63299871,0713249908,agent 10516,m,,1.5073E+13,kamuungu_primary_school_stream_01,302
81510423,0711586881,agent 10517,m,,1.5073E+13,nzambani_primary_school_stream_01,169
18070073,0724671559,agent 10518,f,,1.5073E+13,seed_of_hope_polytechnic_stream_01,146
29228277,0729883702,agent 10519,f,,1.5073E+13,kunguluni_primary_school_stream_01,256
17508726,0717173694,agent 10520,f,,1.5073E+13,kisayani_primary_school_stream_01,145
70080270,0730974834,agent 10521,f,,1.5073E+13,kwa_kinyai_centre_stream_01,430
42396231,0716811825,agent 10522,m,,1.5073E+13,kwa_kinyai_centre_stream_02,430
91705724,0726247079,agent 10523,f,,1.5073E+13,kateke_primary_school_stream_01,290
84738838,0722367901,agent 10524,m,,1.5073E+13,kitui_sda_stream_01,112
53683749,0724159650,agent 10525,m,,1.5073E+13,kiluilu_mobile_polling_station_stream_01,280
15864266,0728795481,agent 10526,m,,1.5073E+13,ithumula_primary_school_stream_01,494
70954396,0715696974,agent 10527,f,,1.5073E+13,ithumula_primary_school_stream_02,494
25278512,0711510407,agent 10528,f,,1.5073E+13,ithumula_primary_school_stream_03,493
59733255,0710175630,agent 10529,f,,1.5073E+13,kamale_primary_school_stream_01,582
18204366,0717595989,agent 10530,f,,1.5073E+13,kamale_primary_school_stream_02,582
31902844,0726444609,agent 10531,m,,1.5073E+13,kanzauwu_primary_school_stream_01,553
23491850,0724036210,agent 10532,f,,1.5073E+13,nzangathi_primary_school_stream_01,413
47690850,0720037971,agent 10533,m,,1.5073E+13,nzangathi_primary_school_stream_02,412
15787481,0719467520,agent 10534,m,,1.5073E+13,kanduti_primary_school_stream_01,450
82883587,0710240355,agent 10535,m,,1.5073E+13,katumbu_primary_school_stream_01,346
37311127,0713038976,agent 10536,f,,1.5073E+13,inyuu_primary_school_stream_01,547
78258495,0721040013,agent 10537,f,,1.5073E+13,inyuu_primary_school_stream_02,547
77709010,0725058779,agent 10538,f,,1.5073E+13,kiongwe_primary_school_stream_01,488
67669098,0728607158,agent 10539,f,,1.5073E+13,kitho_primary_school_stream_01,336
97313594,0717809180,agent 10540,m,,1.5073E+13,kanguu_primary_school_stream_01,458
20189333,0726282457,agent 10541,f,,1.5073E+13,kanguu_primary_school_stream_02,457
94056946,0729283069,agent 10542,m,,1.5073E+13,kinzeni_primary_school_stream_01,156
54428510,0712020369,agent 10543,m,,1.5073E+13,kivumbuni_primary_school_stream_01,563
71163469,0719963333,agent 10544,m,,1.5073E+13,kwa_mutei_primary_school_stream_01,427
24951832,0710618818,agent 10545,f,,1.5073E+13,kwa_wewa_primary_school_stream_01,389
66157643,0718053120,agent 10546,f,,1.5073E+13,kalulu_primary_school_stream_01,410
12961726,0720531535,agent 10547,f,,1.5073E+13,utwiini_primary_school_stream_01,620
11075337,0722280249,agent 10548,f,,1.5073E+13,kamaembe_primary_school_stream_01,268
70674521,0724369923,agent 10549,m,,1.5073E+13,ndunga_primary_school_stream_01,230
70326673,0720500566,agent 10550,f,,1.5073E+13,kivutini_primary_school_stream_01,388
74229520,0726037125,agent 10551,m,,1.5073E+13,mbangulo_primary_school_stream_01,237
34593945,0729036587,agent 10552,m,,1.5073E+13,mumbuni_centre_stream_01,392
50468515,0715429477,agent 10553,m,,1.5073E+13,kathungu_centre_stream_01,189
39041790,0718177711,agent 10554,f,,1.5073E+13,kiimani_primary_school_stream_01,193
13332244,0728429897,agent 10555,f,,1.5073E+13,hon_kiema_kilonzo_primary_schoo_stream_01,156
96398773,0722245131,agent 10556,f,,1.5073E+13,ngomango_primary_school_stream_01,230
91489785,0710269154,agent 10557,f,,1.5073E+13,kanzooko_primary_school_stream_01,122
45109788,0710539225,agent 10558,m,,1.5073E+13,kaluli_primary_school_stream_01,14
98232233,0725154730,agent 10559,f,,1.5073E+13,kyukuni_primary_school_stream_01,563
37604609,0724369515,agent 10560,m,,1.5073E+13,kyamatu_primary_school_stream_01,376
75566724,0724406585,agent 10561,m,,1.5073E+13,kyamatu_primary_school_stream_02,376
46649236,0712570297,agent 10562,m,,1.5073E+13,kyaango_primary_school_stream_01,434
94000772,0721745954,agent 10563,f,,1.5073E+13,kyaango_primary_school_stream_02,433
86082197,0710833214,agent 10564,f,,1.5073E+13,kithanake_primary_school_stream_01,300
80354535,0727500934,agent 10565,f,,1.5073E+13,kiangini_primary_school_stream_01,213
44846756,0710813488,agent 10566,f,,1.5073E+13,voo_primary_school_stream_01,434
43374583,0716245669,agent 10567,m,,1.5073E+13,kaluasi_primary_school_stream_01,412
49377913,0725403184,agent 10568,f,,1.5073E+13,kinakoni_primary_school_stream_01,656
11209826,0729036239,agent 10569,m,,1.5073E+13,imale_primary_school_stream_01,449
53310572,0711569179,agent 10570,m,,1.5073E+13,nthunguni_primary_school_stream_01,324
48105526,0711182643,agent 10571,m,,1.5073E+13,nduluni_primary_school_stream_01,478
49503518,0722801893,agent 10572,f,,1.5073E+13,kasangu_primary_school_stream_01,243
71161039,0728794207,agent 10573,f,,1.5073E+13,muthungue_primary_school_stream_01,507
86495545,0712842776,agent 10574,f,,1.5073E+13,nditime_primary_school_stream_01,373
81664453,0711209624,agent 10575,f,,1.5073E+13,masikalini_primary_school_stream_01,360
55388133,0716189129,agent 10576,m,,1.5073E+13,inyokooni_primary_school_stream_01,200
47638771,0714386504,agent 10577,f,,1.5073E+13,kalalani_primary_school_stream_01,210
51824683,0727567413,agent 10578,m,,1.5073E+13,ndulikye_primary_school_stream_01,210
42524417,0724856385,agent 10579,m,,1.5073E+13,ikyaatine_primary_school_stream_01,215
14795270,0711809465,agent 10580,m,,1.5073E+13,kamwiu_primary_school_stream_01,224
28299638,0719563390,agent 10581,f,,1.5073E+13,kataka_primary_school_stream_01,195
12486220,0721736455,agent 10582,f,,1.5073E+13,munyuni_primary_school_stream_01,354
88115351,0730157442,agent 10583,f,,1.5073E+13,ndalani_primary_school_stream_01,73
62551794,0726146010,agent 10584,f,,1.5073E+13,katolongwe_primary_school_stream_01,104
33114585,0716016408,agent 10585,m,,1.5073E+13,waani_nursery_school_stream_01,193
92477015,0723591608,agent 10586,f,,1.5073E+13,matundu_primary_school_stream_01,283
68056954,0730438182,agent 10587,m,,1.5073E+13,mulolongo_nursery_school_stream_01,115
47888025,0711854459,agent 10588,m,,1.5073E+13,malatani_primary_school_stream_01,80
15163526,0721461571,agent 10589,m,,1.5073E+13,kwa_mwenga_primary_school_stream_01,72
98087668,0712043169,agent 10590,f,,1.5073E+13,ndulani_primary_school_stream_01,203
58802997,0721070801,agent 10591,f,,1.5073E+13,imuumba_primary_school_stream_01,206
27368247,0712013399,agent 10592,f,,1.5073E+13,mwambani_primary_school_stream_01,121
12395517,0713372710,agent 10593,f,,1.5073E+13,twambui_primary_school_stream_01,355
10020646,0715187131,agent 10594,m,,1.5073E+13,koi_primary_school_stream_01,270
57137596,0720457790,agent 10595,f,,1.5073E+13,malalani_primary_school_stream_01,542
33389989,0721780644,agent 10596,m,,1.5073E+13,makuka_primary_school_stream_01,664
25011115,0711226479,agent 10597,m,,1.5073E+13,ikisaya_primary_school_stream_01,546
59403618,0718320757,agent 10598,m,,1.5073E+13,ndovoini_primary_school_stream_01,195
34164743,0719977345,agent 10599,f,,1.5073E+13,katumbi_primary_school_stream_01,348
69288870,0719498514,agent 10600,f,,1.5073E+13,endau_primary_school_stream_01,473
91490155,0728776567,agent 10601,f,,1.5073E+13,endau_primary_school_stream_02,472
46888270,0720101320,agent 10602,f,,1.5073E+13,kinanie_primary_school_stream_01,323
72257412,0719897217,agent 10603,m,,1.5073E+13,kalungu_primary_school_stream_01,250
73486724,0717964797,agent 10604,f,,1.5073E+13,kathua_primary_school_stream_01,409
64366558,0726858899,agent 10605,m,,1.5073E+13,yiuku_primary_school_stream_01,424
29516875,0717944884,agent 10606,m,,1.5073E+13,kaunange_primary_school_stream_01,403
38303849,0720072477,agent 10607,m,,1.5073E+13,ililuni_primary_school_stream_01,272
46045487,0715724417,agent 10608,f,,1.5073E+13,ndooni_primary_school_stream_01,216
50258064,0718923409,agent 10609,f,,1.5073E+13,maluini_primary_school_stream_01,80
10031391,0721859046,agent 10610,f,,1.5073E+13,mitaani_primary_school_stream_01,279
22383521,0719558773,agent 10611,f,,1.5073E+13,makutano_primary_school_stream_01,286
28092781,0722189289,agent 10612,m,,1.5073E+13,kamusa_primary_school_stream_01,313
56786506,0729822036,agent 10613,f,,1.5073E+13,makayauni_primary_school_stream_01,250
98584295,0718643898,agent 10614,m,,1.5073E+13,katooni_nursery_school_stream_01,92
43528650,0722386441,agent 10615,m,,1.5073E+13,nzouni_nursery_school_stream_01,123
27393814,0727998231,agent 10616,m,,1.5073E+13,muyuni_nursery_school_stream_01,186
38797151,0710049169,agent 10617,f,,1.5073E+13,kalwa_nursery_stream_01,126
10438212,0717584243,agent 10618,f,,1.5073E+13,itiko_primary_school_stream_01,566
38843455,0718401636,agent 10619,f,,1.5073E+13,kivaki_primary_school_stream_01,242
55835238,0720377693,agent 10620,f,,1.5073E+13,mukungo_primary_school_stream_01,85
54769145,0717711558,agent 10621,m,,1.5073E+13,mutito_primary_school_stream_01,479
95220395,0718860803,agent 10622,f,,1.5073E+13,mutito_primary_school_stream_02,479
10055445,0726281602,agent 10623,m,,1.5073E+13,mutito_primary_school_stream_03,479
59931472,0715543891,agent 10624,m,,1.5073E+13,syombandu_primary_school_stream_01,322
95460249,0717327008,agent 10625,m,,1.5073E+13,kilanga_primary_school_stream_01,261
56479083,0712654771,agent 10626,f,,1.5073E+13,yoonye_primary_school_stream_01,522
93570845,0710359363,agent 10627,f,,1.5073E+13,musukini_primary_school_stream_01,547
47307620,0715172071,agent 10628,f,,1.5073E+13,uwu_primary_school_stream_01,516
78216671,0710317785,agent 10629,f,,1.5073E+13,kwa_tundu_primary_school_stream_01,241
17300138,0719615090,agent 10630,m,,1.5073E+13,kitakani_primary_school_stream_01,194
36802094,0712186892,agent 10631,f,,1.5073E+13,masasini_primary_school_stream_01,273
63537246,0713431492,agent 10632,m,,1.5073E+13,manyoeni_primary_school_stream_01,591
62818122,0730128420,agent 10633,m,,1.5073E+13,kaayo_primary_school_stream_01,266
49784714,0713204973,agent 10634,m,,1.5073E+13,kakame_primary_school_stream_01,234
73384679,0717673621,agent 10635,f,,1.5073E+13,itangani_primary_school_stream_01,319
32833767,0716130771,agent 10636,f,,1.5073E+13,kawala_primary_school_stream_01,566
75337925,0718658460,agent 10637,f,,1.5073E+13,imuatine_primary_school_stream_01,273
22053079,0726965248,agent 10638,f,,1.5073E+13,kiliku_primary_school_stream_01,389
56549640,0722335740,agent 10639,m,,1.5073E+13,kiliku_primary_school_stream_02,388
31367645,0710850586,agent 10640,f,,1.5073E+13,kitivo_primary_school_stream_01,185
71862726,0721206887,agent 10641,m,,1.5073E+13,matia_primary_school_stream_01,302
16636625,0725764986,agent 10642,m,,1.5073E+13,yulambu_primary_school_stream_01,294
48581329,0712966584,agent 10643,m,,1.5073E+13,kavutei_primary_school_stream_01,175
76063575,0717526351,agent 10644,f,,1.5073E+13,nduuni_primary_school_stream_01,108
93222096,0712359933,agent 10645,f,,1.5073E+13,kyaimu_primary_school_stream_01,144
69767047,0711120575,agent 10646,f,,1.5073E+13,mutito_youth_polytechnic_stream_01,276
20892518,0715854274,agent 10647,f,,1.5073E+13,kwa_mailu_primary_school_stream_01,127
22794815,0715377478,agent 10648,m,,1.5073E+13,kamunyu_primary_school_stream_01,137
21897719,0721078422,agent 10649,f,,1.5074E+13,kongo_primary_school_stream_01,306
66336302,0729860420,agent 10650,m,,1.5074E+13,ndatani_primary_school_stream_01,513
74739030,0724717306,agent 10651,m,,1.5074E+13,makuuni_nursery_school_stream_01,87
11933287,0723360386,agent 10652,m,,1.5074E+13,kasoyani_primary_school_stream_01,167
87359611,0711165441,agent 10653,f,,1.5074E+13,mutyawa_primary_school_stream_01,239
31683075,0720136549,agent 10654,f,,1.5074E+13,vote_primary_school_stream_01,399
50648695,0717374095,agent 10655,f,,1.5074E+13,munathi_primary_school_stream_01,105
55451615,0729124634,agent 10656,f,,1.5074E+13,malana_nursery_school_stream_01,51
91011682,0712581313,agent 10657,m,,1.5074E+13,matua_primary_school_stream_01,275
62500670,0714414181,agent 10658,f,,1.5074E+13,maweni_primary_school_stream_01,94
28967477,0710385394,agent 10659,m,,1.5074E+13,ndithini_primary_school_stream_01,83
47711561,0725354851,agent 10660,m,,1.5074E+13,kwa_songe_primary_school_stream_01,425
37100329,0719098362,agent 10661,m,,1.5074E+13,nzalani_primary_school_stream_01,363
45401525,0716290530,agent 10662,f,,1.5074E+13,st_peters_primary_school_stream_01,300
35282689,0730393721,agent 10663,f,,1.5074E+13,nduundune_primary_school_stream_01,366
52240609,0713831054,agent 10664,f,,1.5074E+13,wingololi_primary_school_stream_01,641
76439623,0710194624,agent 10665,f,,1.5074E+13,kyawangu_primary_school_stream_01,129
28319200,0717780275,agent 10666,m,,1.5074E+13,mwikiio_nursery_school_stream_01,131
92054310,0719462523,agent 10667,f,,1.5074E+13,kathumula_nursery_school_stream_01,141
99639080,0711302897,agent 10668,m,,1.5074E+13,chuluni_primary_school_stream_01,107
24045004,0713560124,agent 10669,m,,1.5074E+13,windundu_primary_school_stream_01,283
88156643,0728571499,agent 10670,m,,1.5074E+13,ikanga_primary_school_stream_01,395
70894203,0725864579,agent 10671,f,,1.5074E+13,ikanga_primary_school_stream_02,394
79437746,0720810291,agent 10672,f,,1.5074E+13,ilaani_primary_school_stream_01,221
59574948,0713476979,agent 10673,f,,1.5074E+13,semea_primary_school_stream_01,605
45975992,0715509214,agent 10674,f,,1.5074E+13,tutu_primary_school_stream_01,398
86973919,0720377355,agent 10675,m,,1.5074E+13,ikanga_tac_hall_stream_01,374
34616558,0720512176,agent 10676,f,,1.5074E+13,ikanga_tac_hall_stream_02,374
40007797,0718295043,agent 10677,m,,1.5074E+13,ilusya_primary_school_stream_01,433
67225726,0717610396,agent 10678,m,,1.5074E+13,kavuthuka_nursery_school_stream_01,121
11032674,0715721923,agent 10679,m,,1.5074E+13,makele_primary_school_stream_01,569
18494733,0711185770,agent 10680,f,,1.5074E+13,ngangani_primary_school_stream_01,106
17795888,0725251679,agent 10681,f,,1.5074E+13,tuvila_primary_school_stream_01,260
20389443,0722073274,agent 10682,f,,1.5074E+13,kikwa_primary_school_stream_01,213
14728590,0716581680,agent 10683,f,,1.5074E+13,kiangwa_primary_school_stream_01,480
99079999,0727267647,agent 10684,m,,1.5074E+13,manzee_nursery_school_stream_01,161
97998315,0715913159,agent 10685,f,,1.5074E+13,vengeleni_primary_school_stream_01,334
92985136,0712737824,agent 10686,m,,1.5074E+13,mesilya_primary_school_stream_01,285
27926182,0719307506,agent 10687,m,,1.5074E+13,enzou_primary_school_stream_01,581
40389721,0711482725,agent 10688,m,,1.5074E+13,yaathi_primary_school_stream_01,448
19186948,0718602334,agent 10689,f,,1.5074E+13,ngunga_primary_school_stream_01,109
77243804,0721482287,agent 10690,f,,1.5074E+13,kyamuthwa_primary_school_stream_01,567
68516189,0725713389,agent 10691,f,,1.5074E+13,musikio_primary_school_stream_01,189
77515197,0728135773,agent 10692,f,,1.5074E+13,kaliluni_primary_school_stream_01,113
28635994,0717624342,agent 10693,m,,1.5074E+13,kyatune_tac_hall_stream_01,626
13437064,0719908382,agent 10694,f,,1.5074E+13,kyatune_primary_school_stream_01,489
23727861,0718085628,agent 10695,m,,1.5074E+13,kathithu_primary_school_stream_01,357
75571881,0722684461,agent 10696,m,,1.5074E+13,kanguli_primary_school_stream_01,505
61848765,0714354776,agent 10697,m,,1.5074E+13,ngunini_primary_school_stream_01,144
90259487,0724367371,agent 10698,f,,1.5074E+13,windiu_primary_school_stream_01,223
48949714,0715619997,agent 10699,f,,1.5074E+13,emale_nursery_school_stream_01,105
48402723,0728451308,agent 10700,f,,1.5074E+13,mutomo_social_hall_stream_01,478
46883172,0713774592,agent 10701,f,,1.5074E+13,mutomo_social_hall_stream_02,477
21917641,0729979625,agent 10702,m,,1.5074E+13,mutomo_social_hall_stream_03,477
